"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
10,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
10,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
10,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
10,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
10,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
10,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
10,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
11,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
11,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
11,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
11,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
11,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
11,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
11,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
12,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
12,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
12,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
12,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
12,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
12,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
12,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
13,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
13,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
13,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
13,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
13,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
13,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
13,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
14,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
14,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
14,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
14,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
14,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
14,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
14,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
15,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
15,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
15,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
15,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
15,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
15,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,72,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,80,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,88,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,96,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,104,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,112,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,120,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,128,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
15,2.45,136,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
16,2.45,0,63.6376138289785,70.8901232163766,70.1369994565738,63.5968526935834,-74.6639935586973,-61.7753237186296,-58.2643005123724,-72.2073312847705
16,2.45,8,63.643987308847,70.8976359909934,70.1439032143118,63.6030879330165,-74.6659283120725,-61.7770844756822,-58.2659369158106,-72.2091623126957
16,2.45,16,63.6485059017865,70.902962073913,70.1487976858363,63.6075086057243,-74.6673015998248,-61.7783341239267,-58.2670981092199,-72.2104620058629
16,2.45,24,63.6530343085167,70.9082995301115,70.153702728221,63.6119389526134,-74.668679210118,-61.7795875915396,-58.2682626868406,-72.2117658146802
16,2.45,32,63.6594551725512,70.9158672185987,70.1606575255007,63.6182209021353,-74.670634834212,-61.7813667898118,-58.2699154304076,-72.2136167143854
16,2.45,40,63.6750370840091,70.9342305766863,70.1775346737803,63.6334663116988,-74.6753918827543,-61.785693727797,-58.273933461718,-72.2181192287446
16,2.45,48,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
16,2.45,56,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
16,2.45,64,61.3707808898972,68.2403267619129,67.6876703554205,61.3718200870832,-73.8515867123159,-61.0561314879615,-57.6123715599755,-71.4360834797138
