"d_phi_p [deg]","fc [GHz]","Time [us]","re(SP(i1)) [mV]","re(SP(i2)) [mV]","re(SP(i3)) [mV]","re(SP(i4)) [mV]","re(SP(q1)) [mV]","re(SP(q2)) [mV]","re(SP(q3)) [mV]","re(SP(q4)) [mV]"
164,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
164,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
165,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
165,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
165,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
165,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
165,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
165,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
165,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
166,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
166,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
166,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
166,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
166,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
166,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
166,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
167,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
167,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
167,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
167,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
167,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
167,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
167,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
168,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
168,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
168,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
168,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
168,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
168,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
168,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
169,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
169,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
169,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
169,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
169,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
169,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
169,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
170,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
170,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
170,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
170,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
170,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
170,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
170,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
171,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
171,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
171,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
171,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
171,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
171,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
171,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
172,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
172,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
172,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
172,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
172,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
172,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
172,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
173,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
173,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
173,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
173,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
173,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
173,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,96,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,104,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,112,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,120,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,128,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
173,2.436,136,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
174,2.436,0,63.6318268592045,65.1750564875361,65.2787688271124,63.7136872699196,-45.3061607696437,-24.8545964600013,-22.9411358772586,-43.1857370422396
174,2.436,8,63.6344769691109,65.1786026945675,65.282400468739,63.7164253009738,-45.3057058272352,-24.8525670083916,-22.9391963142347,-43.1853247618195
174,2.436,16,63.6363568091943,65.1811176735893,65.2849759122555,63.7183674785924,-45.3053846733964,-24.8511294073617,-22.9378222650233,-43.1850337507872
174,2.436,24,63.6382415621698,65.183638807299,65.2875575536692,63.7203147080334,-45.3050639757525,-24.8496896956742,-22.9364460964271,-43.1847431755253
174,2.436,32,63.6409153931709,65.1872147312052,65.2912191207943,63.7230771309833,-45.3046112360839,-24.8476500531976,-22.9344963003859,-43.1843329992226
174,2.436,40,63.647411094631,65.1958984431916,65.3001099320979,63.7297878535922,-45.3035222022956,-24.8427087936676,-22.9297718489958,-43.1833465377859
174,2.436,48,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
174,2.436,56,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
174,2.436,64,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
174,2.436,72,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
174,2.436,80,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
174,2.436,88,62.6010091257539,63.848510148048,63.9307467290368,62.6512202418785,-45.347501015156,-25.4733946242438,-23.5442363150921,-43.2217670530324
